url,product_id,category,title,price,scraped,timestamp
https://www.amazon.com/Lenovo-ThinkPad-Thunderbolt-40AN0135US-Capability/dp/B07M6S81CM/ref=sr_1_19?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-19#customerReviews,B07M6S81CM,,,,,
https://www.amazon.com/Plugable-Universal-Docking-Station-Ethernet/dp/B00ECDM78E/ref=sr_1_2?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-2,B00ECDM78E,,,,,
https://www.amazon.com/Dell-Docking-Station-Delivery-DisplayPort/dp/B07S3XHMP1/ref=sr_1_10?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-10,B07S3XHMP1,,,,,
https://www.amazon.com/dp/B07Q34QC74/ref=sr_1_6?fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-6,B07Q34QC74,,,,,
https://www.amazon.com/Charger-Magsafe-Adapter-Magnetic-Connector/dp/B0832RJCPL/ref=sr_1_12?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-12,B0832RJCPL,,,,,
https://www.amazon.com/Plugable-Universal-Docking-Station-Ethernet/dp/B00ECDM78E/ref=sr_1_2?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-2#customerReviews,B00ECDM78E,,,,,
https://www.amazon.com/Macally-Aluminum-Laptop-Stand-Office/dp/B07CJ1Y4SS/ref=sr_1_24?fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-24,B07CJ1Y4SS,,,,,
https://www.amazon.com/Dell-452-BCYT-D6000-Universal-Black/dp/B071YTQBXM/ref=sr_1_8?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-8,B071YTQBXM,,,,,
https://www.amazon.com/EYSOFT-Webcam-Cover-0-7MM-Thin/dp/B075FCNF4B/ref=sr_1_9?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-9,B075FCNF4B,,,,,
https://www.amazon.com/CalDigit-TS3-Plus-Thunderbolt-Dock/dp/B07CZPV8DF/ref=sr_1_5?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-5#customerReviews,B07CZPV8DF,,,,,
https://www.amazon.com/Charger-Replacement-Magsafe-Adapter-13-Inch-Before/dp/B07P71G7B6/ref=sr_1_20?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-20#customerReviews,B07P71G7B6,,,,,
https://www.amazon.com/Rain-Design-mStand-Laptop-Patented/dp/B000OOYECC/ref=sr_1_18?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-18,B000OOYECC,,,,,
https://www.amazon.com/Rain-Design-mStand-Laptop-Patented/dp/B000OOYECC/ref=sr_1_18?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-18#customerReviews,B000OOYECC,,,,,
https://www.amazon.com/dp/B07T3DWQKZ/ref=sr_1_3?fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-3,B07T3DWQKZ,,,,,
https://www.amazon.com/Hiearcool-USB-Hub-11-Compatiable/dp/B07QNRM45T/ref=sr_1_23?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-23,B07QNRM45T,,,,,
https://www.amazon.com/Charger-Replacement-Magsafe-Magnetic-Adapter/dp/B07RPD51XV/ref=sr_1_4?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-4#customerReviews,B07RPD51XV,,,,,
https://www.amazon.com/Belkin-BE112230-08-12-Outlet-Power-Protector/dp/B000J2EN4S/ref=sr_1_1?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-1#customerReviews,B000J2EN4S,,,,,
https://www.amazon.com/Ergonomic-Compatible-Notebook-Soundance-LS1/dp/B07D74DT3B/ref=sr_1_3?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-3#customerReviews,B07D74DT3B,,,,,
https://www.amazon.com/Lenovo-ThinkPad-USB-C-Dock-40AS0090US/dp/B07R68XHZ9/ref=sr_1_16?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-16#customerReviews,B07R68XHZ9,,,,,
https://www.amazon.com/dp/B07N9LDMF9/ref=sr_1_11?fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-11,B07N9LDMF9,,,,,
https://www.amazon.com/Folding-laptop-Breakfast-Table-Serving/dp/B01NBTRGDH/ref=sr_1_21?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-21#customerReviews,B01NBTRGDH,,,,,
https://www.amazon.com/Charger-Magsafe-Adapter-Magnetic-Connector/dp/B086JPG986/ref=sr_1_22?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-22#customerReviews,B086JPG986,,,,,
https://www.amazon.com/Nulaxy-Ergonomic-Adjustable-Computer-Compatible/dp/B077B9W343/ref=sr_1_14?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-14,B077B9W343,,,,,
https://www.amazon.com/Dell-Docking-Station-Delivery-DisplayPort/dp/B07S3XHMP1/ref=sr_1_10?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-10#customerReviews,B07S3XHMP1,,,,,
https://www.amazon.com/HV-F2056-15-6-17-Laptop-Cooler-Cooling/dp/B00NNMB3KS/ref=sr_1_6?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-6,B00NNMB3KS,,,,,
https://www.amazon.com/Dell-Display-Docking-Station-D3100/dp/B00O0M46KO/ref=sr_1_15?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-15,B00O0M46KO,,,,,
https://www.amazon.com/Nulaxy-Ergonomic-Aluminum-Detachable-Compatible/dp/B07SSXGM1Q/ref=sr_1_17?fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-17,B07SSXGM1Q,,,,,
https://www.amazon.com/Nulaxy-Ergonomic-Adjustable-Computer-Compatible/dp/B077B9W343/ref=sr_1_14?dchild=1&fst=as%3Aoff&qid=1589823711&rnid=16225007011&s=computers-intl-ship&sr=1-14#customerReviews,B077B9W343,,,,,
